source,relation,target
belief,is a type of,paranormal beliefs
skepticism,drives,psychological needs
cultural beliefs,provides,past connection
physical realm,contrasts with,supernatural
afterlife possibility,influences,shaping beliefs
TV shows,is depicted in,mysteries of supernatural
skepticism,challenges,spirits watching over
folklore significance,affects,psychological needs
TV shows,influenced by,continuity
spiritual connection,is influenced by,encounters
childhood beliefs,shapes,shaping beliefs
ghostly presence,associated with,paranormal entities
fear of unknown,is a reason for,exposure
TV shows,is portrayed in,spiritual influence
cultural beliefs,shapes,religious teachings
paranormal entities,offers,immortality
validation,provides,past connection
past connection,is influenced by,solace in mortality
environmental factors,explained by,encounters
cultural beliefs,shapes,spiritual influence
skeptics dismiss,is dismissed by,seeing apparitions
