source,relation,target
empower speakers,ensures,future generations
language extinction,requires,collaborative efforts
educational resources,contributes to,educational initiatives
community members,encourages,local involvement
reclaim heritage,leads to,unique understanding
unique understanding,enhances,educational resources
traditional knowledge,informs,educational programs
heritage preservation,ensures,thriving languages
grammars,supports,collaborative initiatives
ecological knowledge,influences,language extinction
educational programs,addresses,global challenges
cultural richness,contributes to,heritage preservation
ecological knowledge,is vital for,heritage preservation
multifaceted issue,is a component of,cultural richness
spiritual beliefs,drives,collaborative efforts
language extinction,is affected by,grammars
language erosion,promotes,collaborative initiatives
language sustainability,presents,global challenges
language replacement,affects,self-esteem
human creativity,is expressed through,language teaching
historical preservation,facilitates,reclaim heritage
language empowerment,advances,language initiatives
social structures,supports,language advocacy
cultural practices,involves,community members
community engagement,facilitates,language revitalization
historical preservation,enhances,language learning
collaborative efforts,influences,media representation
community engagement,facilitates,documenting languages
language survival,supports,educational initiatives
empower speakers,enables,expression
well-being,contributes to,dictionaries
traditional knowledge,supports,language teaching
language replacement,replaces,promote languages
support efforts,bolsters,language advocacy
minority languages,is utilized in,language teaching
support efforts,guides,preservation strategies
traditional knowledge,is referenced in,dictionaries
language resources,provides,community support
activism,supplies,educational resources
language functionality,enables,language preservation
endangered languages,is taught through,language teaching
collaborative efforts,promotes,revitalization programs
linguistic support,reflects,human creativity
communication,is expressed through,linguistic diversity
social pressures,drives,globalization
educational support,encourages,thriving languages
linguistic support,underpins,social structures
media representation,nurtures,thriving languages
documenting languages,provides,unique understanding
cultural heritage,enhances,capacity building
language sustainability,supports,cultural heritage
cultural richness,drives,revitalization programs
dictionaries,strengthens,community resilience
language survival,shapes,identity
educational initiatives,affects,cultural identity
community members,facilitates,educational programs
community,is involved in,language teaching
community engagement,ensures,future generations
linguistic support,accelerates,language erosion
documenting languages,informs,language replacement
community support,guides,preservation strategies
pressing concerns,addresses,community support
activism,provides,language resources
language extinction,promotes,language advocacy
educational support,supports,historical preservation
social structures,nurtures,thriving languages
language survival,shapes,cultural identity
dominant languages,is caused by,language extinction
language revitalization,boosts,self-esteem
endangered languages,involves,cultural practices
identity,affects,self-esteem
community,shapes,cultural practices
linguistic heritage,affects,self-esteem
endangered languages,supports,linguistic diversity
communication,enhances,cultural heritage
pressing concerns,raises,language preservation
activism,supports,language teaching
cultural assimilation,influences,local involvement
empower speakers,provides,linguistic support
support efforts,benefits from,linguistic diversity
grammars,contributes to,thriving languages
traditional knowledge,shapes,identity
community,provides,unique understanding
language revitalization,facilitates,documenting languages
community,ensures,language survival
community resilience,challenges,community displacement
promote languages,enhances,media representation
expression,limits,language replacement
language teaching,advocates for,language advocacy
language functionality,is supported by,revitalization programs
human creativity,inspired by,cultural heritage
cultural richness,enables,communication
well-being,promotes,language sustainability
documenting languages,is documented by,identity
human creativity,derived from,expression
cultural heritage,influences,social structures
thriving languages,affects,language erosion
pressing concerns,is caused by,community displacement
language empowerment,is facilitated by,language revitalization
educational support,strengthens,community resilience
historical preservation,is linked to,language extinction
multifaceted issue,addresses,linguistic support
media representation,strengthens,community resilience
educational programs,promotes,language learning
promote languages,supports,revitalization programs
language empowerment,enhances,cultural richness
reclaim heritage,enables,language sustainability
community members,initiates,educational initiatives
cultural practices,supported by,revitalization programs
language marginalization,is affected by,language survival
cultural heritage,preserves,language preservation
language sustainability,supports,language learning
community resilience,facilitates,reclaim heritage
empower speakers,promotes,minority languages
historical preservation,is preserved by,spiritual beliefs
cultural identity,is influenced by,self-esteem
future generations,influenced by,identity
ecological knowledge,reflects,linguistic diversity
community members,supported by,traditional knowledge
cultural heritage,informs,ecological knowledge
well-being,contributes to,grammars
well-being,affects,communication
language revitalization,facilitates,expression
future generations,preserved by,linguistic heritage
identity,expressed through,expression
community members,supported by,self-esteem
future generations,benefits from,revitalization programs
human creativity,inspired by,ecological knowledge
community engagement,enhances,minority languages
ecological knowledge,informs,social structures
linguistic heritage,conveys,expression
human creativity,enhances,well-being
community,facilitates,expression
language extinction,requires,language resources
community engagement,supports,linguistic heritage
language extinction,affects,traditional knowledge
empower speakers,enhances,human creativity
spiritual beliefs,encoded in,traditional knowledge
dictionaries,supports,language revitalization
empower speakers,influences,social structures
well-being,affects,language resources
traditional knowledge,supported by,revitalization programs
human creativity,reflects,multifaceted issue
minority languages,supports,revitalization programs
dictionaries,documented in,language extinction
social structures,influences,multifaceted issue
endangered languages,promotes,revitalization programs
cultural assimilation,contributes to,forced migration
empower speakers,enhances,linguistic diversity
language revitalization,revitalizes,minority languages
dictionaries,encoded in,spiritual beliefs
minority languages,affected by,identity
dictionaries,ensures,future generations
multifaceted issue,supports,linguistic diversity
revitalization programs,preserved in,community
spiritual beliefs,impacts,language extinction
linguistic heritage,comprises,minority languages
ecological knowledge,involves,multifaceted issue
community engagement,shapes,social structures
human creativity,inspired by,future generations
community engagement,enhances,linguistic diversity
communication,influences,cultural practices
identity,affects,language extinction
empower speakers,preserves,cultural heritage
self-esteem,enhances,grammars
self-esteem,influences,communication
identity,shapes,spiritual beliefs
community,facilitates,communication
ecological knowledge,informs,future generations
language extinction,supports,language revitalization
traditional knowledge,represents,linguistic diversity
language revitalization,fosters,human creativity
traditional knowledge,preserves,endangered languages
language revitalization,influences,social structures
spiritual beliefs,supports,language revitalization
human creativity,inspired by,identity
spiritual beliefs,involves,community members
social structures,influences,identity
identity,reflects,social structures
community engagement,supports,cultural heritage
cultural heritage,is enriched by,community engagement
minority languages,embodies,human creativity
human creativity,is expressed through,minority languages
