source,relation,target
growth,drives,athletes
sporting legacy,used as,propaganda
religion,is influenced by,competition
international relations,involves,advocacy
Games significance,provides,global platform
pagan festival,is deemed a,motto
international relations,faces,historical challenges
competition integrity,manipulated by,propaganda
values,serves as,inspiration
athletes,is celebrated by,celebration
Zeus,is honored by,city-states
excellence,reflects,event evolution
international relations,promotes,international cooperation
respect,is promoted by,nations
expansion,encounters,historical challenges
diversity,exemplifies,doping scandals
sporting legacy,influenced by,global unity
cultural impact,addresses,social issues
competition,led to,revival
international relations,resulted in,boycotts
modern challenges,requires,respect
cultural impact,shapes,future Olympics
political affiliation,is represented by,athletes
religion,influenced by,sporting legacy
global phenomenon,is a characteristic of,values
social issues,defines,Olympic legacy
boycotts,drives,advocacy
excellence,impacts,medal stripping
excellence,is exemplified by,motto
social issues,serves as,symbol
history,is recorded in,nations
cultural impact,promotes,advocacy
international relations,highlights,Games significance
revival,led to,sporting legacy
diversity,includes,newer sports
achievement,provides,global platform
fair play,is a principle of,international cooperation
international cooperation,is a goal of,unity
cultural impact,promotes,international cooperation
Games significance,results in,expansion
expansion,affects,controversy
tradition,supports,global platform
global phenomenon,is understood through,understanding
values,is upheld by,athletes
traditional events,incompatible with,Christianity
global unity,is a result of,Olympic legacy
growth,fosters,understanding
inspiration,challenges,modern challenges
global phenomenon,promotes,social change
global event,reinforces,global unity
peace,enhances,global unity
