source,relation,target
technological transformation,enabled,advancements
advancements,drives,technological transformation
modern society,facilitates,share ideas
inventions,shapes the world of,world
technological progress,results in,inventions
printing press,influenced by,light bulb
collaboration,drives,innovation
Thomas Edison,contributed to,industrial advancements
telecommunications,influences,shaping world
collaboration,enhances,accessibility
Alexander Graham Bell,associated with,inventions
social media,shaped by,shaping world
technological advancements,affects society,society
democratization,contributes to progress in,progress
revolutionized lives,transformed by,entertainment
connect people,enables,widespread adoption
accessibility,supports,business
future generations,enhances education for,education
revolutionized lives,transformed by,widespread adoption
revolutionized lives,transformed by,democratization
global connectivity,enables,communication technologies
light bulb,influenced by,Industrial Revolution
improved quality of life,enhanced by,late 20th century
transportation,influences,shaping world
literacy,fueled by,groundbreaking inventions
technology,improves,information access
telephone,facilitates democratization of,democratization
industrial society,benefits millions of people in,millions of people
technological advancements,advances telecommunications in,telecommunications
printing press,transformed by,transformation
Mesopotamia,provides foundation for,foundation
computer,influenced by,printing press
societal change,drives,widespread adoption
mechanization,contributes to,technological progress
communication,drives progress in,progress
collaboration,has,profound impact
technological transformation,influenced by,profound impact
modern society,drives,innovation
inventions,drives technological advancements in,technological advancements
ENIAC,developed by,modern computing
collaboration,shapes,industrial society
mobile communication,enables,telecommunications
business,influences,ideas
manufacturing processes,transformed by,replaced gas lamps
Johannes Gutenberg,revolutionized,revolutionized illumination
impact on civilization,impacted by,industrial society
telephone,transformed,profound impact
Johannes Gutenberg,illuminated,homes
technological advancements,enables,access information
Alexander Graham Bell,transformed,homes
Industrial Revolution,enabled,accessible knowledge
connectivity,enhanced,communication
shaping world,influenced,accessible knowledge
global connectivity,drives,societal change
late 20th century,facilitated,global communication
mobile communication,enables,connect people
artificial lighting,replaced,widespread adoption
groundbreaking inventions,improved,information access
printing press,enabled,access information
wheel,transformed,manufacturing processes
future generations,inspired by,widespread adoption
accessibility,enabled by,internet
democratization,facilitated by,future generations
share ideas,resulted in,technological transformation
e-commerce,enhanced by,improved quality of life
global scale,enables,share ideas
innovation,drives,technological transformation
revolutionized lives,transformed by,telephone
social media,enhanced by,convenient
