source,relation,target
consumer behavior,influences,ethical considerations
ethical considerations,is guided by,consumer behavior
consumer responsibility,encourages,reuse
reuse,is a result of,consumer responsibility
fashion ecosystem,supports,efficient production
efficient production,is enhanced by,fashion ecosystem
clothing lifespan,is influenced by,ethical fashion
ethical fashion,affects,clothing lifespan
industry practices,improves,efficient production
efficient production,is shaped by,industry practices
fashion ecosystem,contributes to,water scarcity
water scarcity,is affected by,fashion ecosystem
synthetic materials,contrasts with,organic materials
organic materials,is opposed to,synthetic materials
industry practices,exacerbates,water scarcity
water scarcity,is influenced by,industry practices
environmental impact,raises,ethical considerations
ethical considerations,is questioned by,environmental impact
textile waste,offers,eco-friendly alternatives
eco-friendly alternatives,is addressed by,textile waste
